ID,Channel ID,Sign Language,Spoken Language,Video Name,Release Date,Webpage URL,Video URL,External Subtitles URL,Resolution,Cropped,Video Length,FPS,Number of Frames,Date of Acquisition,File Size,Subtitles Type,Subtitles,Sentences,Tokens,Characters
261,803,LESCO,Costa rican,Ministro Salas 294 casos nuevos de COVID-19,2020-01-07,https://www.youtube.com/watch?v=ks2zwV6WLm0,,,720p,no,292,30,8760,2023-01-07,30.750332832336426,hardcoded,,,,
262,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 30 DE JUNIO 2020],2020-06-30,https://www.youtube.com/watch?v=2t9PWetNSeo,,,360p,no,2603,30,78090,2023-01-07,73.12883472442627,hardcoded,,,,
263,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 29 DE JUNIO DE 2020],2020-06-29,https://www.youtube.com/watch?v=f-dhJGuTxZ8,,,360p,no,2294,30,68820,2023-01-07,63.33940124511719,hardcoded,,,,
264,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 28 DE JUNIO 2020],2020-06-28,https://www.youtube.com/watch?v=v5v9ov2laaQ,,,360p,no,1971,30,59130,2023-01-07,52.06482791900635,hardcoded,,,,
265,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SÁBADO 27 DE JUNIO 2020],2020-06-27,https://www.youtube.com/watch?v=BdRnQe0NlTw,,,360p,no,2252,30,67560,2023-01-07,78.17198753356934,hardcoded,,,,
266,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 26 DE JUNIO 2020],2020-06-26,https://www.youtube.com/watch?v=a3NEZLq1eoY,,,360p,no,4071,30,122130,2023-01-07,112.26109218597412,hardcoded,,,,
267,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 24 DE JUNIO 2020],2020-06-24,https://www.youtube.com/watch?v=AGdEp_NJGcA,,,360p,no,2145,30,64350,2023-01-07,58.89452934265137,hardcoded,,,,
268,803,LESCO,Costa rican,Intervención Presidente Alvarado sobre pico de personas contagiadas por COVID-19,2020-06-24,https://www.youtube.com/watch?v=pOWKVx1f5Qc,,,720p,no,387,30,11610,2023-01-07,47.859344482421875,hardcoded,,,,
269,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 23 DE JUNIO 2020],2020-06-23,https://www.youtube.com/watch?v=9x6CVQd58qQ,,,360p,no,4979,30,149370,2023-01-07,152.61370658874512,hardcoded,,,,
270,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 22 DE JUNIO 2020],2020-06-22,https://www.youtube.com/watch?v=dKTDF3BvFsM,,,720p,no,2682,30,80460,2023-01-07,118.21819400787354,hardcoded,,,,
271,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 21 DE JUNIO 2020],2020-06-21,https://www.youtube.com/watch?v=BGSeTK3a01w,,,720p,no,1517,30,45510,2023-01-07,70.61887264251709,hardcoded,,,,
272,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 19 DE JUNIO 2020],2020-06-19,https://www.youtube.com/watch?v=dMpIFiUW_cM,,,720p,no,2384,25,59600,2023-01-07,172.64971446990967,hardcoded,,,,
273,803,LESCO,Costa rican,Restricciones 20-21 Junio de 2020 - Dr. Daniel Salas Ministro de Salud,2020-06-19,https://www.youtube.com/watch?v=I_gDXX-dqjk,,,720p,no,234,30,7020,2023-01-07,24.73393440246582,hardcoded,,,,
274,803,LESCO,Costa rican,Reporte Epidemiológico 19 Junio de 2020 - Dr. Daniel Salas Ministro de Salud,2020-06-19,https://www.youtube.com/watch?v=LkUO9aARRlA,,,720p,no,587,30,17610,2023-01-07,47.15632152557373,hardcoded,,,,
275,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 18 DE JUNIO 2020],2020-06-18,https://www.youtube.com/watch?v=tpzqWNH5L8s,,,720p,no,4607,29,133603,2023-01-07,534.7139654159546,hardcoded,,,,
276,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 17 DE JUNIO 2020],2020-06-17,https://www.youtube.com/watch?v=0uNSP5S9u2M,,,360p,no,2716,30,81480,2023-01-07,129.9396505355835,hardcoded,,,,
277,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 16 DE JUNIO 2020],2020-06-16,https://www.youtube.com/watch?v=-Hqarby9WdM,,,360p,no,3762,30,112860,2023-01-07,179.68818187713623,hardcoded,,,,
278,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 15 DE JUNIO 2020],2020-06-15,https://www.youtube.com/watch?v=IwWRjQDH7ww,,,720p,no,2279,30,68370,2023-01-07,297.75186347961426,hardcoded,,,,
279,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 14 DE JUNIO 2020],2020-06-14,https://www.youtube.com/watch?v=i6pFyR7Mhpk,,,360p,no,1121,29,32509,2023-01-07,54.268760681152344,hardcoded,,,,
280,803,LESCO,Costa rican,CADENA NACIONAL - Costa Rica frente a la segunda ola pandémica,2020-06-13,https://www.youtube.com/watch?v=hraFnmSrx_Y,,,720p,no,267,30,8010,2023-01-07,46.80796813964844,hardcoded,,,,
281,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SÁBADO 13 DE JUNIO 2020],2020-06-13,https://www.youtube.com/watch?v=_XISrpA_V1o,,,360p,no,804,30,24120,2023-01-07,38.61708450317383,hardcoded,,,,
282,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 12 DE JUNIO 2020],2020-12-06,https://www.youtube.com/watch?v=Qg6JUQ8pGTU,,,720p,no,1635,30,49050,2023-01-07,182.09155654907227,hardcoded,,,,
283,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 11 DE JUNIO 2020],2020-11-06,https://www.youtube.com/watch?v=NUwNnH6w5Xo,,,720p,no,3440,30,103200,2023-01-07,312.1901788711548,hardcoded,,,,
284,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 10 DE JUNIO 2020],2020-10-06,https://www.youtube.com/watch?v=dJPwpjYeTrM,,,360p,no,2507,30,75210,2023-01-07,66.91929149627686,hardcoded,,,,
285,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 09 DE JUNIO 2020],2020-09-06,https://www.youtube.com/watch?v=FQPOkxeGRuQ,,,360p,no,2855,30,85650,2023-01-07,127.80550384521484,hardcoded,,,,
286,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 08 DE JUNIO DE 2020],2020-08-06,https://www.youtube.com/watch?v=4zMIamvLpzY,,,360p,no,3739,30,112170,2023-01-07,104.02170372009277,hardcoded,,,,
287,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 07 DE JUNIO 2020],2020-07-06,https://www.youtube.com/watch?v=KSmxSqvFnvc,,,720p,no,2007,30,60210,2023-01-07,287.3370056152344,hardcoded,,,,
288,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 05 DE JUNIO 2020],2020-07-06,https://www.youtube.com/watch?v=ZzcclPv6UxA,,,720p,no,1246,30,37380,2023-01-07,151.01708126068115,hardcoded,,,,
289,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SÁBADO 06 DE JUNIO 2020],2020-06-06,https://www.youtube.com/watch?v=aU9dq6uH_tc,,,720p,no,211,30,6330,2023-01-07,21.164335250854492,hardcoded,,,,
290,803,LESCO,Costa rican,Dr Roman Macaya - Inversión en Equipo de Proteccion Personal CCSS,2020-05-06,https://www.youtube.com/watch?v=IvbZspe1K2g,,,720p,no,166,30,4980,2023-01-07,32.96234607696533,hardcoded,,,,
291,803,LESCO,Costa rican,CADENA NACIONAL - Firma de Ingreso a OCDE,2020-04-06,https://www.youtube.com/watch?v=-DNw0Y6gP78,,,720p,no,249,30,7470,2023-01-07,60.146864891052246,hardcoded,,,,
292,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 04 DE JUNIO 2020],2020-04-06,https://www.youtube.com/watch?v=I_TT-ZKd0Xs,,,360p,no,3290,30,98700,2023-01-07,98.37178802490234,hardcoded,,,,
293,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 03 DE JUNIO 2020],2020-03-06,https://www.youtube.com/watch?v=0YQCM9n5KmQ,,,360p,no,3896,30,116880,2023-01-07,99.75380420684814,hardcoded,,,,
294,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 01 DE JUNIO 2020],2020-01-06,https://www.youtube.com/watch?v=7vSpNJLP_GA,,,360p,no,3132,29,90828,2023-01-07,152.48215198516846,hardcoded,,,,
295,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 29 DE MAYO 2020],2020-05-29,https://www.youtube.com/watch?v=FfgRW1GzNj4,,,720p,no,4678,30,140340,2023-01-07,455.6070222854614,hardcoded,,,,
296,803,LESCO,Costa rican,Presidente Alvarado High Level Event on Financing for Development in the Era of COVID-19 and Beyond,2020-05-28,https://www.youtube.com/watch?v=AvbvrJw7z9E,,,720p,no,270,30,8100,2023-01-07,55.385353088378906,hardcoded,,,,
297,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 27 DE MAYO 2020],2020-05-27,https://www.youtube.com/watch?v=FRp7NZz_1dw,,,720p,no,3608,30,108240,2023-01-07,501.07466983795166,hardcoded,,,,
298,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 26 DE MAYO 2020],2020-05-26,https://www.youtube.com/watch?v=dA4UHYvR0Oo,,,360p,no,951,30,28530,2023-01-07,45.64413261413574,hardcoded,,,,
299,803,LESCO,Costa rican,Vicepresidenta Epsy Campbell sobre Matrimonio Igualitario,2020-05-26,https://www.youtube.com/watch?v=PPMDphsXndk,,,720p,no,291,30,8730,2023-01-07,60.333807945251465,hardcoded,,,,
300,803,LESCO,Costa rican,Conferencia de Prensa COVID 19 [LUNES 25 DE MAYO DE 2020],2020-05-25,https://www.youtube.com/watch?v=8nkZq1DiUP0,,,360p,no,2631,30,78930,2023-01-07,76.47735595703125,hardcoded,,,,
301,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 24 DE MAYO 2020],2020-05-24,https://www.youtube.com/watch?v=lzjs4nJA-4Y,,,360p,no,766,30,22980,2023-01-07,36.95683002471924,hardcoded,,,,
302,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SÁBADO 23 DE MAYO 2020],2020-05-23,https://www.youtube.com/watch?v=IhRy6cfsyj8,,,720p,no,1703,30,51090,2023-01-07,206.83943939208984,hardcoded,,,,
303,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 22 DE MAYO 2020],2020-05-22,https://www.youtube.com/watch?v=mkpTsPrpF1M,,,360p,no,2973,30,89190,2023-01-07,142.6641092300415,hardcoded,,,,
304,803,LESCO,Costa rican,Ministra Dyalá Jiménez sobre estatus de fronteras terrestres - 22052020,2020-05-22,https://www.youtube.com/watch?v=PmYklBjIgMk,,,720p,no,288,30,8640,2023-01-07,45.81598091125488,hardcoded,,,,
305,803,LESCO,Costa rican,Minsitra Geaninna Dinarte  - Estatus Bono Proteger 22052020,2020-05-22,https://www.youtube.com/watch?v=ZSuceePBPK0,,,720p,no,201,30,6030,2023-01-07,38.200557708740234,hardcoded,,,,
306,803,LESCO,Costa rican,+Mujeres +Natura - Lanzamiento,2020-05-22,https://www.youtube.com/watch?v=okNo6YnWhqc,,,720p,no,3165,30,94950,2023-01-07,439.19177627563477,hardcoded,,,,
307,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 21 DE MAYO 2020],2020-05-21,https://www.youtube.com/watch?v=lgO89RKE7FA,,,360p,no,3732,30,111960,2023-01-07,179.4206304550171,hardcoded,,,,
308,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 20 DE MAYO 2020],2020-05-20,https://www.youtube.com/watch?v=igebmW3eyZE,,,360p,no,1091,30,32730,2023-01-07,54.17120933532715,hardcoded,,,,
309,803,LESCO,Costa rican,Discurso Promulgación Celebración Día Abolición del Ejército,2020-05-19,https://www.youtube.com/watch?v=2cH1ux7vbhQ,,,720p,no,256,24,6144,2023-01-07,63.51907730102539,hardcoded,,,,
310,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 19 DE MAYO 2020],2020-05-19,https://www.youtube.com/watch?v=rujuB8NINA8,,,360p,no,2149,30,64470,2023-01-07,92.34929180145264,hardcoded,,,,
311,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 18 DE MAYO 2020],2020-05-18,https://www.youtube.com/watch?v=nuIwQmi2_ao,,,720p,no,2492,30,74760,2023-01-07,355.93527030944824,hardcoded,,,,
312,803,LESCO,Costa rican,Declaración Alexander Solís - CNE,2020-05-18,https://www.youtube.com/watch?v=zOLNTwKVZUs,,,720p,no,410,30,12300,2023-01-07,83.93473815917969,hardcoded,,,,
313,803,LESCO,Costa rican,Declaración Franklin Corella - DINADECO,2020-05-18,https://www.youtube.com/watch?v=niVnE-Rxu8Y,,,720p,no,277,30,8310,2023-01-07,62.55141067504883,hardcoded,,,,
314,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 17 DE MAYO 2020],2020-05-17,https://www.youtube.com/watch?v=Q9N54VaEyEM,,,720p,no,2362,30,70860,2023-01-07,337.0964059829712,hardcoded,,,,
315,803,LESCO,Costa rican,"Flujo de desarrollo, aprobación y liberación de protocolo sectorial",2020-05-17,https://www.youtube.com/watch?v=mBp5Ini5SM8,,,720p,no,287,30,8610,2023-01-07,58.237579345703125,hardcoded,,,,
316,803,LESCO,Costa rican,Declaración Ministro Soto sobre operativo de convoys de traileros para cruzar el país,2020-05-16,https://www.youtube.com/watch?v=L0XV9i3eo5o,,,720p,no,242,30,7260,2023-01-07,49.26218795776367,hardcoded,,,,
317,803,LESCO,Costa rican,Ministro Salas - Tenemos que comportarnos a la altura de un momento historico,2020-05-16,https://www.youtube.com/watch?v=J4WzBsYaR2A,,,720p,no,70,30,2100,2023-01-07,16.243409156799316,hardcoded,,,,
318,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SABÁDO 16 MAYO 2020],2020-05-16,https://www.youtube.com/watch?v=Bqc1sKsWy4o,,,360p,no,1786,29,51794,2023-01-07,92.47318649291992,hardcoded,,,,
319,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 15 DE MAYO 2020],2020-05-15,https://www.youtube.com/watch?v=ad0myR1evVA,,,360p,no,3195,30,95850,2023-01-07,156.9579153060913,hardcoded,,,,
320,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 14 DE MAYO 2020],2020-05-15,https://www.youtube.com/watch?v=-HBhFibiNy4,,,720p,no,1364,30,40920,2023-01-07,177.39712810516357,hardcoded,,,,
321,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 13 DE MAYO 2020],2020-05-13,https://www.youtube.com/watch?v=QGMF4pH42dM,,,360p,no,1896,30,56880,2023-01-07,96.60669231414795,hardcoded,,,,
322,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 12 DE MAYO 2020],2020-12-05,https://www.youtube.com/watch?v=jsAzWdcmkNs,,,720p,no,3381,30,101430,2023-01-07,458.27539443969727,hardcoded,,,,
323,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 11 DE MAYO 2020],2020-11-05,https://www.youtube.com/watch?v=-yc-1TDaoUQ,,,720p,no,5064,30,151920,2023-01-07,809.0640926361084,hardcoded,,,,
324,803,LESCO,Costa rican,CADENA NACIONAL - Agradecimiento a funcionarios Ministerio de Salud,2020-11-05,https://www.youtube.com/watch?v=-Ozqv1_AQIQ,,,720p,no,151,30,4530,2023-01-07,42.84897041320801,hardcoded,,,,
325,803,LESCO,Costa rican,CADENA NACIONAL -  Anuncios en créditos al sector productivo,2020-11-05,https://www.youtube.com/watch?v=en7sw8Nwd2Q,,,720p,no,129,30,3870,2023-01-07,36.9712610244751,hardcoded,,,,
326,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 10 DE MAYO 2020],2020-10-05,https://www.youtube.com/watch?v=E1jjPdpfK0c,,,720p,no,1144,30,34320,2023-01-07,45.485666275024414,hardcoded,,,,
327,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SÁBADO 09 DE MAYO DEL 2020],2020-09-05,https://www.youtube.com/watch?v=YSkhXScRdWE,,,720p,no,2103,30,63090,2023-01-07,295.91680908203125,hardcoded,,,,
328,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 08 DE MAYO DEL 2020],2020-08-05,https://www.youtube.com/watch?v=zaZ5Iho1nkw,,,360p,no,1951,30,58530,2023-01-07,93.71964073181152,hardcoded,,,,
329,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 07 DE MAYO DEL 2020],2020-07-05,https://www.youtube.com/watch?v=Z9cJq9Wen2o,,,360p,no,1822,30,54660,2023-01-07,83.57182598114014,hardcoded,,,,
330,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIERCOLES 06 DE MAYO DEL 2020],2020-06-05,https://www.youtube.com/watch?v=zJU0p1PHKnY,,,360p,no,3460,30,103800,2023-01-07,153.00201511383057,hardcoded,,,,
331,803,LESCO,Costa rican,Cierre de Geannina Dinarte MTSS [Conferencia de Prensa Martes 05 de Mayo del 2020],2020-05-05,https://www.youtube.com/watch?v=6Mn6vxtzMX4,,,720p,no,130,30,3900,2023-01-07,31.78264808654785,hardcoded,,,,
332,803,LESCO,Costa rican,Cierre de Don Román Macaya CCSS [Conferencia de Prensa Martes 05 de Mayo del 2020],2020-05-05,https://www.youtube.com/watch?v=BsybI1U-kdY,,,720p,no,211,30,6330,2023-01-07,51.98224925994873,hardcoded,,,,
333,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 05 DE MAYO DEL 2020],2020-05-05,https://www.youtube.com/watch?v=Hik7kKj-pU8,,,360p,no,3161,30,94830,2023-01-07,162.25185680389404,hardcoded,,,,
334,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 04 DE MAYO 2020],2020-04-05,https://www.youtube.com/watch?v=pgdwWSJBNHA,,,360p,no,491,30,14730,2023-01-07,29.15440273284912,hardcoded,,,,
335,803,LESCO,Costa rican,Dr. Roman Macaya sobre como Costa Rica es ejemplo en el mundo,2020-03-05,https://www.youtube.com/watch?v=nYjbR5-tF-E,,,720p,no,188,30,5640,2023-01-07,37.28021049499512,hardcoded,,,,
336,803,LESCO,Costa rican,Dr. Roman Macaya sobre campaña de vacunación y acciones en territorios indigenas en Caribe,2020-03-05,https://www.youtube.com/watch?v=-1uF6PrVi5g,,,720p,no,566,30,16980,2023-01-07,110.23996162414551,hardcoded,,,,
337,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 03 DE MAYO 2020],2020-03-05,https://www.youtube.com/watch?v=JepYidDphlE,,,360p,no,2008,30,60240,2023-01-07,88.26439762115479,hardcoded,,,,
338,803,LESCO,Costa rican,No bajemos la guardia - Alexander Solís CNE,2020-02-05,https://www.youtube.com/watch?v=MgxBKsUqN54,,,360p,no,127,30,3810,2023-01-07,8.97979736328125,hardcoded,,,,
339,803,LESCO,Costa rican,"El mensaje final es que no hay mensaje final... el COVID sigue - Dr. Daniel Salas, Ministro Salud",2020-02-05,https://www.youtube.com/watch?v=8gqMD5_OFAM,,,360p,no,250,30,7500,2023-01-07,16.035719871520996,hardcoded,,,,
340,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SÁBADO 02 DE MAYO 2020],2020-02-05,https://www.youtube.com/watch?v=noPPMN2qm9c,,,360p,no,2053,30,61590,2023-01-07,91.85640907287598,hardcoded,,,,
341,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 01 DE MAYO 2020],2020-01-05,https://www.youtube.com/watch?v=xEuZ3iayZMI,,,360p,no,1898,30,56940,2023-01-07,87.01328945159912,hardcoded,,,,
342,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 30 DE ABRIL 2020],2020-04-30,https://www.youtube.com/watch?v=GKpgLg6RAyc,,,360p,no,3164,30,94920,2023-01-07,145.01622867584229,hardcoded,,,,
343,803,LESCO,Costa rican,Ministra de Trabajo Geaninna Dinarte sobre generalidades de entrega de Bono Proteger,2020-04-30,https://www.youtube.com/watch?v=Ldhr3iC2Tug,,,720p,no,320,30,9600,2023-01-07,76.99199104309082,hardcoded,,,,
344,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 29 DE ABRIL 2020],2020-04-29,https://www.youtube.com/watch?v=thHSlFFKFV0,,,720p,no,1462,30,43860,2023-01-07,263.13792514801025,hardcoded,,,,
345,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 28 DE ABRIL 2020],2020-04-28,https://www.youtube.com/watch?v=CAwppoYEkQU,,,360p,no,2041,30,61230,2023-01-07,86.79326820373535,hardcoded,,,,
346,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 27 DE ABRIL 2020],2020-04-27,https://www.youtube.com/watch?v=VaSBLDXLE1k,,,360p,no,5027,30,150810,2023-01-07,228.15274715423584,hardcoded,,,,
347,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [DOMINGO 26 DE ABRIL 2020],2020-04-26,https://www.youtube.com/watch?v=udOGVDS4PFc,,,720p,no,1993,30,59790,2023-01-07,288.35599994659424,hardcoded,,,,
348,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SÁBADO 25 DE ABRIL 2020],2020-04-25,https://www.youtube.com/watch?v=pE0N1wL_XyE,,,720p,no,1738,30,52140,2023-01-07,78.05669593811035,hardcoded,,,,
349,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 24 DE ABRIL 2020],2020-04-24,https://www.youtube.com/watch?v=i50A8AySRBQ,,,360p,no,3149,30,94470,2023-01-07,143.86773490905762,hardcoded,,,,
350,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 23 DE ABRIL 2020],2020-04-23,https://www.youtube.com/watch?v=WpjyqZpSdWM,,,720p,no,3411,30,102330,2023-01-07,498.1494960784912,hardcoded,,,,
351,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 22 DE ABRIL 2020],2020-04-22,https://www.youtube.com/watch?v=w7H8m41escQ,,,720p,no,1720,30,51600,2023-01-07,235.50064849853516,hardcoded,,,,
352,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 21 DE ABRIL 2020],2020-04-21,https://www.youtube.com/watch?v=ZXc3TtHm43c,,,360p,no,2824,30,84720,2023-01-07,133.050217628479,hardcoded,,,,
353,803,LESCO,Costa rican,CADENA NACIONAL - Salud Mental contra el COVID-19,2020-04-21,https://www.youtube.com/watch?v=rFRnucwG_NI,,,720p,no,120,25,3000,2023-01-07,13.792261123657227,hardcoded,,,,
354,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 20 DE ABRIL 2020],2020-04-20,https://www.youtube.com/watch?v=QbO_qxXIeXw,,,360p,no,3977,30,119310,2023-01-07,182.53696823120117,hardcoded,,,,
355,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [SABADO 18 DE ABRIL 2020],2020-04-18,https://www.youtube.com/watch?v=YOAOvB-Dsao,,,360p,no,1657,30,49710,2023-01-07,82.19572925567627,hardcoded,,,,
356,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [VIERNES 17 DE ABRIL 2020],2020-04-17,https://www.youtube.com/watch?v=0EkNTB9zYec,,,720p,no,3880,30,116400,2023-01-07,565.3156232833862,hardcoded,,,,
357,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [JUEVES 16 DE ABRIL 2020],2020-04-16,https://www.youtube.com/watch?v=ZyUtxYkcMYQ,,,720p,no,2739,30,82170,2023-01-07,367.67945766448975,hardcoded,,,,
358,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MIÉRCOLES 15 DE ABRIL 2020],2020-04-15,https://www.youtube.com/watch?v=gy5UXWujANo,,,720p,no,3282,30,98460,2023-01-07,429.860520362854,hardcoded,,,,
359,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [MARTES 14 DE ABRIL 2020],2020-04-14,https://www.youtube.com/watch?v=XPOC2wMSII0,,,360p,no,3456,29,100224,2023-01-07,168.18905448913574,hardcoded,,,,
360,803,LESCO,Costa rican,Conferencia Prensa COVID-19 [VIERNES 20 MARZO 2020],2020-04-13,https://www.youtube.com/watch?v=UUQLVZf-PbQ,,,720p,no,4099,30,122970,2023-01-07,421.28123474121094,hardcoded,,,,
361,803,LESCO,Costa rican,Segmento Román Macaya [LUNES 13 ABRIL 2020],2020-04-13,https://www.youtube.com/watch?v=z5KBilCGXzM,,,360p,no,143,30,4290,2023-01-07,6.626108169555664,hardcoded,,,,
362,803,LESCO,Costa rican,Conferencia de Prensa COVID-19 [LUNES 13 DE ABRIL 2020],2020-04-13,https://www.youtube.com/watch?v=LqJGf6AcutY,,,360p,no,3303,30,99090,2023-01-07,91.19337463378906,hardcoded,,,,
363,803,LESCO,Costa rican,Conferencia Prensa COVID-19 [MIÉRCOLES 18 MARZO 2020],2020-04-13,https://www.youtube.com/watch?v=QG8awcvLOb8,,,360p,no,5338,30,160140,2023-01-07,221.83129787445068,hardcoded,,,,
364,803,LESCO,Costa rican,Conferencia Prensa COVID-19 [JUEVES 09 ABRIL 2020],2020-04-13,https://www.youtube.com/watch?v=2RbM2eo24jA,,,360p,no,5051,29,146479,2023-01-07,248.61056900024414,hardcoded,,,,
365,803,LESCO,Costa rican,Conferencia Prensa COVID-19 [JUEVES 19 MARZO 2020],2020-04-13,https://www.youtube.com/watch?v=EovwNARaGmo,,,360p,no,3612,29,104748,2023-01-07,149.90485763549805,hardcoded,,,,
366,803,LESCO,Costa rican,Conferencia Prensa COVID-19 [MARTES 03 MARZO 2020],2020-08-04,https://www.youtube.com/watch?v=R1DLbg1gSVE,,,720p,no,3614,30,108420,2023-01-07,431.2667360305786,hardcoded,,,,
